Order ID,Subcategory,Region,Sales
CA-2017-131254,Art,Central,13.04
CA-2017-152485,Art,Central,13.12
US-2015-129637,Art,Central,13.12
US-2016-133879,Art,Central,13.392
CA-2014-144029,Art,Central,13.392
CA-2016-109652,Art,Central,13.568
CA-2014-149104,Art,Central,13.89
CA-2017-125290,Art,Central,13.9
CA-2016-139395,Art,Central,13.9
US-2016-140172,Art,Central,13.9
CA-2016-128531,Art,Central,14.04
CA-2016-103128,Art,Central,14.112
CA-2016-152730,Art,Central,14.7
CA-2015-105627,Art,Central,14.98
CA-2017-100615,Art,Central,15.76
CA-2016-154018,Art,Central,15.872
CA-2017-133256,Art,Central,15.92
US-2014-129609,Art,Central,16.28
CA-2015-103072,Art,Central,16.4
US-2014-117744,Art,Central,16.464
CA-2017-109946,Art,Central,16.52
CA-2015-153612,Art,Central,17.12
CA-2016-106915,Art,Central,17.856
CA-2017-150266,Art,Central,18.688
CA-2017-146269,Art,Central,19.152
CA-2017-157966,Art,Central,19.456
CA-2016-137330,Art,Central,19.46
CA-2017-111178,Art,Central,19.56
CA-2014-118339,Art,Central,19.68
CA-2016-152170,Art,Central,20.58
CA-2017-144820,Art,Central,20.64
US-2015-152128,Art,Central,21.24
US-2016-152835,Art,Central,21.4
CA-2017-111332,Art,Central,21.5
CA-2014-105165,Art,Central,21.864
CA-2017-146724,Art,Central,22
CA-2014-161508,Art,Central,22.288
US-2016-132577,Art,Central,23.616
CA-2015-163181,Art,Central,23.64
CA-2017-160087,Art,Central,23.832
CA-2015-145849,Art,Central,24.32
CA-2017-111332,Art,Central,25.92
CA-2015-168480,Art,Central,25.99
CA-2014-149104,Art,Central,26.7
CA-2017-136539,Art,Central,27.168
CA-2016-163398,Art,Central,27.384
CA-2016-113390,Art,Central,27.72
CA-2017-116358,Art,Central,27.78
CA-2017-163265,Art,Central,28.032
US-2016-111290,Art,Central,29.2
CA-2014-111150,Art,Central,29.68
CA-2017-157966,Art,Central,29.76
CA-2015-130022,Art,Central,29.79
CA-2017-127656,Art,Central,30.32
CA-2017-100783,Art,Central,30.384
CA-2017-146185,Art,Central,31.744
CA-2017-134194,Art,Central,31.744
CA-2017-147207,Art,Central,31.744
CA-2017-112529,Art,Central,31.776
CA-2014-139892,Art,Central,32.064
CA-2016-105900,Art,Central,33.4
US-2016-132423,Art,Central,33.488
CA-2016-118689,Art,Central,33.96
CA-2017-109960,Art,Central,34.7
CA-2017-144036,Art,Central,35.712
US-2017-111920,Art,Central,36.44
CA-2015-129217,Art,Central,36.784
CA-2014-111899,Art,Central,37.84
US-2016-165078,Art,Central,39.68
CA-2017-104220,Art,Central,40.3
CA-2016-161781,Art,Central,40.88
CA-2015-124541,Art,Central,42.048
CA-2014-167927,Art,Central,43.92
US-2017-136679,Art,Central,45.04
CA-2015-142937,Art,Central,45.04
CA-2017-161774,Art,Central,46.2
CA-2014-120474,Art,Central,46.64
CA-2016-156685,Art,Central,47.616
CA-2014-154165,Art,Central,54.208
US-2017-145597,Art,Central,54.336
CA-2015-133585,Art,Central,55.328
CA-2017-126074,Art,Central,56.98
CA-2015-153878,Art,Central,57.75
CA-2015-154284,Art,Central,59.904
CA-2016-169971,Art,Central,62.376
CA-2017-148642,Art,Central,63.488
CA-2017-163125,Art,Central,67.144
CA-2014-165309,Art,Central,67.56
CA-2014-133753,Art,Central,70.368
CA-2016-108868,Art,Central,70.368
US-2015-163433,Art,Central,74.352
CA-2016-128867,Art,Central,75.96
CA-2014-133228,Art,Central,79.36
CA-2015-132374,Art,Central,79.36
CA-2016-148698,Art,Central,86.352
CA-2017-107629,Art,Central,95.232
CA-2017-158876,Art,Central,99.136
CA-2016-140774,Art,Central,107.94
CA-2017-110940,Art,Central,121.536
CA-2015-146290,Art,Central,125.93
CA-2015-139738,Art,Central,128.744
CA-2017-111332,Art,Central,131.94
CA-2016-162082,Art,Central,145.544
CA-2014-100762,Art,Central,151.92
US-2016-131149,Art,Central,154.24
CA-2015-138009,Art,Central,161.82
CA-2017-159149,Art,Central,175.44
CA-2016-112256,Art,Central,175.92
CA-2017-157483,Art,Central,181.86
US-2017-167402,Art,Central,209.94
CA-2016-132409,Art,East,1.504
CA-2017-117702,Art,East,1.64
CA-2016-111682,Art,East,1.68
CA-2014-115973,Art,East,2.624
CA-2017-148012,Art,East,2.624
US-2014-123519,Art,East,2.624
CA-2016-157511,Art,East,2.672
CA-2015-119291,Art,East,2.696
CA-2015-132570,Art,East,2.78
CA-2016-101329,Art,East,2.88
CA-2015-161795,Art,East,3.008
CA-2017-115602,Art,East,3.2
CA-2015-137225,Art,East,3.28
CA-2016-109666,Art,East,3.28
CA-2015-104059,Art,East,3.424
US-2017-120649,Art,East,3.52
CA-2016-141523,Art,East,3.52
CA-2014-146815,Art,East,3.52
CA-2016-132899,Art,East,3.64
CA-2014-128146,Art,East,3.76
US-2017-133361,Art,East,3.76
CA-2014-123253,Art,East,3.912
CA-2016-122392,Art,East,4.16
CA-2014-122931,Art,East,4.224
US-2014-117968,Art,East,4.56
CA-2016-152072,Art,East,4.66
US-2017-118087,Art,East,4.672
CA-2016-158211,Art,East,4.672
CA-2017-145338,Art,East,4.768
US-2016-129469,Art,East,4.912
CA-2017-157987,Art,East,4.92
CA-2017-144638,Art,East,5.248
CA-2017-106852,Art,East,5.248
CA-2014-118976,Art,East,5.34
CA-2014-145212,Art,East,5.46
CA-2016-132094,Art,East,5.472
CA-2017-144904,Art,East,5.56
CA-2017-161067,Art,East,5.56
CA-2014-107594,Art,East,5.58
CA-2015-156482,Art,East,5.68
CA-2015-159590,Art,East,5.76
CA-2014-127691,Art,East,5.96
CA-2014-140004,Art,East,6.048
CA-2015-136658,Art,East,6.08
CA-2017-164378,Art,East,6.56
US-2014-121566,Art,East,6.6
CA-2017-143035,Art,East,6.63
CA-2015-152681,Art,East,6.68
CA-2015-156510,Art,East,6.7
US-2015-161466,Art,East,6.848
CA-2017-160962,Art,East,6.848
CA-2017-103352,Art,East,6.99
CA-2016-144785,Art,East,6.99
CA-2017-140536,Art,East,7.04
CA-2016-106341,Art,East,7.152
CA-2014-140004,Art,East,7.408
CA-2017-134306,Art,East,7.56
CA-2015-161263,Art,East,7.872
CA-2016-120257,Art,East,7.872
CA-2016-158778,Art,East,7.872
CA-2016-134334,Art,East,7.98
CA-2016-161158,Art,East,8
CA-2015-157343,Art,East,8.016
CA-2014-101427,Art,East,8.016
US-2016-165505,Art,East,8.04
CA-2015-129042,Art,East,8.22
CA-2017-109757,Art,East,8.256
CA-2017-167080,Art,East,8.4
CA-2014-166086,Art,East,8.64
US-2014-115413,Art,East,8.64
CA-2017-166499,Art,East,8.94
CA-2016-153346,Art,East,9.21
CA-2015-102015,Art,East,9.26
CA-2017-104024,Art,East,9.408
CA-2016-166674,Art,East,9.84
CA-2015-104514,Art,East,9.84
CA-2016-133613,Art,East,9.84
CA-2014-163650,Art,East,9.84
CA-2017-163069,Art,East,9.912
US-2017-106796,Art,East,10.272
CA-2015-128608,Art,East,10.368
US-2014-105151,Art,East,10.5
CA-2017-162572,Art,East,10.608
CA-2015-148712,Art,East,10.71
CA-2017-151176,Art,East,10.71
CA-2014-121727,Art,East,10.72
CA-2017-105193,Art,East,11.05
CA-2015-142237,Art,East,11.12
CA-2017-106355,Art,East,11.12
CA-2015-116260,Art,East,11.12
CA-2015-110667,Art,East,11.16
CA-2016-165169,Art,East,11.16
CA-2016-169824,Art,East,11.2
CA-2016-102561,Art,East,11.264
CA-2015-100454,Art,East,11.52
CA-2015-105634,Art,East,11.65
CA-2017-117023,Art,East,11.68
CA-2015-130554,Art,East,11.736
US-2015-156797,Art,East,11.96
CA-2016-125815,Art,East,12.42
CA-2017-134306,Art,East,12.96
CA-2014-156160,Art,East,13.04
US-2017-161935,Art,East,13.12
CA-2015-144274,Art,East,13.12
CA-2017-134404,Art,East,13.248
US-2017-131961,Art,East,13.248
CA-2014-133270,Art,East,13.36
CA-2017-117667,Art,East,13.392
CA-2017-117870,Art,East,14.016
US-2015-147662,Art,East,14.352
CA-2017-144932,Art,East,14.592
CA-2015-134201,Art,East,14.67
CA-2016-100790,Art,East,14.7
US-2017-133361,Art,East,14.7
CA-2017-126438,Art,East,14.88
CA-2015-124268,Art,East,15.48
CA-2016-146423,Art,East,15.48
US-2015-150630,Art,East,15.76
CA-2014-110065,Art,East,15.96
CA-2015-111325,Art,East,16.032
CA-2017-121888,Art,East,16.28
CA-2017-168641,Art,East,16.38
CA-2015-129854,Art,East,16.52
CA-2016-163951,Art,East,16.52
CA-2016-138583,Art,East,16.656
CA-2016-138520,Art,East,17.04
CA-2015-162376,Art,East,17.12
CA-2015-113131,Art,East,17.12
CA-2016-113138,Art,East,17.28
US-2015-150231,Art,East,17.52
US-2017-118941,Art,East,17.52
CA-2014-122336,Art,East,17.856
CA-2015-123113,Art,East,17.94
CA-2014-109904,Art,East,17.94
CA-2017-167899,Art,East,17.97
CA-2016-141957,Art,East,18.656
CA-2016-130911,Art,East,18.656
CA-2017-164000,Art,East,18.704
CA-2014-156545,Art,East,19.456
CA-2014-141817,Art,East,19.536
CA-2017-157469,Art,East,19.728
CA-2015-102281,Art,East,19.9
CA-2016-154711,Art,East,20.82
US-2014-105767,Art,East,21.168
CA-2014-127936,Art,East,21.24
CA-2016-158001,Art,East,21.3
CA-2014-141278,Art,East,21.4
CA-2014-114181,Art,East,22.32
CA-2015-124450,Art,East,22.74
CA-2017-157987,Art,East,23.1
CA-2016-166618,Art,East,23.65
CA-2017-111269,Art,East,23.92
CA-2017-169439,Art,East,25.92
CA-2015-118227,Art,East,25.99
CA-2015-169397,Art,East,27.168
US-2015-138093,Art,East,27.36
CA-2017-140480,Art,East,28.91
CA-2016-158001,Art,East,29.34
CA-2015-163762,Art,East,29.79
CA-2017-152975,Art,East,29.95
CA-2016-166674,Art,East,30.48
US-2014-131870,Art,East,30.816
CA-2016-101329,Art,East,32.13
CA-2014-165974,Art,East,32.76
CA-2016-140564,Art,East,33.92
CA-2016-117583,Art,East,34.65
CA-2016-101161,Art,East,34.7
CA-2014-113929,Art,East,35
CA-2017-135279,Art,East,35.97
US-2017-133361,Art,East,37.2
US-2016-144477,Art,East,37.312
CA-2015-131884,Art,East,37.376
CA-2016-105263,Art,East,38.34
US-2014-114188,Art,East,38.52
CA-2017-115602,Art,East,38.82
US-2017-158946,Art,East,38.864
CA-2015-129322,Art,East,39.66
CA-2016-128111,Art,East,39.68
CA-2014-164182,Art,East,41.584
CA-2016-137050,Art,East,41.86
CA-2017-115322,Art,East,43.92
CA-2015-131758,Art,East,47.82
CA-2014-145387,Art,East,49.25
CA-2014-169033,Art,East,49.65
CA-2017-138163,Art,East,50.94
CA-2014-108903,Art,East,55.984
CA-2014-119375,Art,East,57.75
US-2014-138828,Art,East,57.75
CA-2017-140949,Art,East,59.1
CA-2016-166674,Art,East,59.52
CA-2017-104885,Art,East,59.52
CA-2015-108588,Art,East,59.52
CA-2016-120082,Art,East,59.52
CA-2014-169061,Art,East,59.52
CA-2015-112130,Art,East,59.904
CA-2017-146031,Art,East,60.12
CA-2015-100454,Art,East,60.45
CA-2017-108441,Art,East,64.14
CA-2014-124513,Art,East,66.03
CA-2017-111556,Art,East,68.97
CA-2017-147725,Art,East,70.95
CA-2016-109666,Art,East,71.96
CA-2016-130407,Art,East,75.48
CA-2016-109176,Art,East,79.36
CA-2015-132626,Art,East,79.36
US-2015-150630,Art,East,86.304
CA-2017-160633,Art,East,86.352
CA-2016-149902,Art,East,88.04
CA-2017-144932,Art,East,89.856
CA-2016-145548,Art,East,92.94
CA-2014-164259,Art,East,99.136
CA-2017-117023,Art,East,104.8
CA-2015-138331,Art,East,106.8
CA-2017-143658,Art,East,109.9
CA-2016-111283,Art,East,111.104
CA-2016-153836,Art,East,114.95
CA-2017-121083,Art,East,119.04
CA-2015-138954,Art,East,119.04
CA-2017-125199,Art,East,123.256
CA-2016-101336,Art,East,140.75
CA-2017-116645,Art,East,155.94
CA-2017-140480,Art,East,174.95
CA-2015-119291,Art,East,198.272
US-2017-118941,Art,East,219.9
CA-2017-151981,Art,East,227.88
CA-2016-166674,Art,East,263.88
CA-2015-152611,Art,East,286.79
CA-2014-111003,Art,East,289.2
CA-2014-154158,Art,South,1.344
CA-2017-130904,Art,South,1.752
US-2015-168732,Art,South,1.78
US-2017-153633,Art,South,2.064
CA-2015-122266,Art,South,2.624
CA-2015-145352,Art,South,2.74
CA-2014-151953,Art,South,2.816
CA-2015-102260,Art,South,2.816
CA-2014-100916,Art,South,2.84
CA-2017-119004,Art,South,3.304
CA-2017-102554,Art,South,3.76
CA-2014-130428,Art,South,4.032
CA-2014-116407,Art,South,4.224
CA-2017-159135,Art,South,4.3
CA-2017-101483,Art,South,4.368
CA-2014-152849,Art,South,4.368
CA-2016-156573,Art,South,4.448
CA-2017-103065,Art,South,4.448
CA-2015-162201,Art,South,4.448
CA-2016-136483,Art,South,4.704
US-2016-148901,Art,South,4.768
CA-2017-126774,Art,South,4.89
CA-2015-153626,Art,South,5.16
CA-2016-134474,Art,South,5.248
CA-2016-131205,Art,South,5.28
CA-2014-102274,Art,South,5.46
CA-2014-167199,Art,South,5.48
CA-2015-150749,Art,South,5.56
CA-2017-169005,Art,South,5.56
CA-2014-152562,Art,South,5.64
US-2014-155817,Art,South,6.192
CA-2014-166457,Art,South,6.56
CA-2017-110310,Art,South,6.576
US-2014-147627,Art,South,6.63
US-2016-132857,Art,South,6.672
CA-2016-101469,Art,South,7.7
CA-2014-164910,Art,South,7.872
CA-2016-168893,Art,South,7.98
CA-2014-145317,Art,South,8.016
CA-2015-145352,Art,South,8.34
US-2016-146570,Art,South,8.34
CA-2014-100895,Art,South,8.56
CA-2016-168893,Art,South,8.75
CA-2017-132185,Art,South,8.76
CA-2014-163223,Art,South,9.32
CA-2015-123092,Art,South,9.344
CA-2017-124828,Art,South,9.552
CA-2017-101210,Art,South,9.728
CA-2014-102673,Art,South,10.272
CA-2015-136224,Art,South,10.272
CA-2015-155068,Art,South,10.688
CA-2016-109911,Art,South,10.96
CA-2016-101525,Art,South,11.16
CA-2015-113628,Art,South,11.76
CA-2017-140627,Art,South,12.264
CA-2017-108287,Art,South,12.672
US-2017-132675,Art,South,12.72
CA-2014-106054,Art,South,12.78
CA-2017-165029,Art,South,12.84
US-2016-164588,Art,South,12.84
US-2015-164357,Art,South,13.12
CA-2014-101560,Art,South,13.12
CA-2015-128958,Art,South,13.12
CA-2017-158743,Art,South,13.36
CA-2017-168389,Art,South,13.584
CA-2015-147011,Art,South,13.632
CA-2016-123176,Art,South,13.89
CA-2017-136826,Art,South,14.016
US-2017-132675,Art,South,14.28
CA-2014-163013,Art,South,14.67
CA-2017-134649,Art,South,15.47
CA-2017-124597,Art,South,15.528
CA-2014-117016,Art,South,15.552
CA-2017-139493,Art,South,15.92
CA-2017-165904,Art,South,16.256
CA-2015-122168,Art,South,17.52
CA-2017-148166,Art,South,17.856
CA-2017-161970,Art,South,17.94
CA-2016-157364,Art,South,18.48
CA-2014-155852,Art,South,19.456
CA-2016-106950,Art,South,19.456
CA-2015-121552,Art,South,19.56
CA-2017-104731,Art,South,19.68
CA-2016-148684,Art,South,19.89
US-2014-130358,Art,South,20.016
CA-2017-130904,Art,South,20.992
CA-2016-157161,Art,South,22.32
US-2014-147627,Art,South,22.96
CA-2014-102988,Art,South,22.96
CA-2014-102988,Art,South,22.96
CA-2017-146458,Art,South,22.96
CA-2017-150910,Art,South,23.128
CA-2017-121818,Art,South,23.968
CA-2015-104941,Art,South,24.78
CA-2016-108616,Art,South,25.92
CA-2016-159765,Art,South,27.86
CA-2015-109386,Art,South,27.9
CA-2017-121818,Art,South,28.728
CA-2016-116918,Art,South,30.976
CA-2016-149783,Art,South,31.744
CA-2017-165715,Art,South,32.776
US-2017-158526,Art,South,34.58
US-2017-108063,Art,South,34.65
CA-2016-165316,Art,South,35.216
CA-2017-139787,Art,South,35.4
CA-2015-122168,Art,South,35.76
CA-2016-162355,Art,South,35.97
CA-2015-155600,Art,South,36.96
CA-2015-162761,Art,South,37.376
CA-2014-155208,Art,South,39.072
CA-2014-123925,Art,South,40.05
CA-2016-109743,Art,South,40.776
CA-2016-137736,Art,South,41.86
CA-2017-132213,Art,South,42.048
CA-2015-119480,Art,South,42.76
CA-2015-115091,Art,South,46.2
US-2017-165953,Art,South,47.616
US-2016-137295,Art,South,47.616
CA-2017-164917,Art,South,47.96
CA-2014-156244,Art,South,47.96
CA-2017-156769,Art,South,54.66
CA-2017-100622,Art,South,55.984
US-2015-123960,Art,South,56.3
CA-2015-125066,Art,South,56.3
CA-2015-121720,Art,South,60.768
CA-2015-133396,Art,South,64.68
CA-2016-164350,Art,South,67.56
CA-2017-132213,Art,South,67.92
CA-2017-102736,Art,South,71.96
CA-2016-102498,Art,South,73.2
US-2016-146570,Art,South,91.96
CA-2017-104731,Art,South,101.94
CA-2017-164756,Art,South,113.94
CA-2015-161445,Art,South,140.736
CA-2015-103772,Art,South,140.75
CA-2015-161998,Art,South,172.704
CA-2014-160094,Art,South,174.95
CA-2017-122056,Art,South,181.86
CA-2016-113747,Art,South,185.88
US-2016-102232,Art,South,197.05
CA-2016-146150,Art,South,264.18
CA-2015-109386,Art,South,265.86
CA-2016-114748,Art,West,1.408
CA-2015-155586,Art,West,2.21
CA-2017-156391,Art,West,2.224
US-2015-128090,Art,West,2.304
CA-2017-107293,Art,West,2.78
CA-2017-130106,Art,West,2.78
CA-2016-143476,Art,West,2.912
US-2014-134187,Art,West,2.94
CA-2017-104080,Art,West,3.36
CA-2014-141838,Art,West,3.36
CA-2014-157623,Art,West,3.38
CA-2014-163419,Art,West,3.392
CA-2015-107741,Art,West,3.408
CA-2017-113530,Art,West,3.52
CA-2017-118724,Art,West,3.52
CA-2017-160395,Art,West,3.64
CA-2014-156594,Art,West,4.13
CA-2017-115931,Art,West,4.17
CA-2016-135776,Art,West,4.2
CA-2015-104346,Art,West,4.224
CA-2017-135167,Art,West,4.26
CA-2015-164882,Art,West,5.04
CA-2016-152534,Art,West,5.16
CA-2017-101665,Art,West,5.16
CA-2015-109939,Art,West,5.248
CA-2014-131947,Art,West,5.248
CA-2015-111507,Art,West,5.28
CA-2017-133648,Art,West,5.344
US-2016-115819,Art,West,5.46
CA-2017-103380,Art,West,5.56
CA-2017-126067,Art,West,5.56
CA-2015-155306,Art,West,5.56
CA-2014-113271,Art,West,5.56
CA-2017-113530,Art,West,5.58
CA-2017-100013,Art,West,5.68
CA-2017-158736,Art,West,5.76
CA-2016-140256,Art,West,5.76
US-2016-125402,Art,West,5.76
CA-2017-163405,Art,West,5.88
CA-2014-107818,Art,West,5.88
CA-2017-112431,Art,West,5.88
CA-2017-161823,Art,West,5.96
CA-2017-118136,Art,West,5.98
US-2017-120147,Art,West,6.08
CA-2017-137498,Art,West,6.56
CA-2014-128237,Art,West,6.56
CA-2017-110380,Art,West,6.57
CA-2015-118948,Art,West,6.63
CA-2017-163405,Art,West,6.63
CA-2017-104801,Art,West,6.63
CA-2017-102099,Art,West,6.63
CA-2015-153388,Art,West,6.72
CA-2014-153619,Art,West,6.72
CA-2015-107468,Art,West,6.848
CA-2016-107216,Art,West,7.04
CA-2015-169299,Art,West,7.152
CA-2014-115812,Art,West,7.28
US-2014-144078,Art,West,7.44
US-2017-135230,Art,West,7.58
CA-2017-162096,Art,West,7.8
US-2015-110163,Art,West,7.88
US-2014-103338,Art,West,7.98
US-2016-100405,Art,West,8.26
CA-2015-157028,Art,West,8.28
CA-2017-139304,Art,West,8.34
CA-2016-169887,Art,West,8.34
CA-2015-137603,Art,West,8.4
CA-2014-143336,Art,West,8.56
CA-2016-131289,Art,West,8.56
CA-2016-107216,Art,West,8.64
CA-2014-138737,Art,West,8.64
US-2017-163790,Art,West,8.8
CA-2017-106180,Art,West,8.82
CA-2016-127250,Art,West,8.82
CA-2017-112725,Art,West,8.82
CA-2016-135776,Art,West,8.82
CA-2015-150770,Art,West,8.82
CA-2017-129707,Art,West,8.896
CA-2017-111738,Art,West,9.12
CA-2017-164364,Art,West,9.21
US-2014-119137,Art,West,9.24
CA-2015-164833,Art,West,9.26
CA-2017-110478,Art,West,9.32
CA-2014-164469,Art,West,9.328
CA-2017-137421,Art,West,9.344
CA-2017-123001,Art,West,9.4
CA-2017-154501,Art,West,9.78
CA-2016-102792,Art,West,9.84
US-2016-112970,Art,West,9.84
CA-2017-130106,Art,West,9.84
CA-2017-109701,Art,West,10.08
CA-2015-119627,Art,West,10.272
CA-2016-106621,Art,West,10.496
CA-2017-123246,Art,West,10.64
CA-2014-110849,Art,West,10.75
CA-2017-102407,Art,West,11.16
CA-2016-114538,Art,West,11.328
CA-2016-145583,Art,West,11.52
CA-2014-151995,Art,West,11.52
CA-2014-117464,Art,West,11.52
CA-2015-167745,Art,West,11.68
CA-2017-138149,Art,West,11.68
CA-2017-100237,Art,West,11.68
CA-2016-100244,Art,West,11.76
CA-2014-133543,Art,West,11.76
CA-2017-105130,Art,West,11.76
CA-2014-106439,Art,West,12.39
CA-2017-168228,Art,West,12.39
CA-2016-161746,Art,West,12.39
CA-2017-134418,Art,West,12.42
CA-2017-112725,Art,West,12.74
CA-2017-134838,Art,West,12.84
CA-2014-110849,Art,West,13.12
CA-2017-138464,Art,West,13.12
CA-2015-104346,Art,West,13.12
CA-2014-127866,Art,West,13.12
CA-2017-118017,Art,West,13.344
US-2017-123463,Art,West,13.48
CA-2015-103723,Art,West,13.9
CA-2017-143084,Art,West,13.9
US-2015-103471,Art,West,14.04
CA-2014-114643,Art,West,14.52
CA-2014-141355,Art,West,14.576
US-2015-106873,Art,West,14.576
CA-2015-105347,Art,West,14.7
CA-2016-158694,Art,West,14.7
CA-2017-137001,Art,West,14.7
CA-2016-103709,Art,West,14.88
CA-2014-128237,Art,West,14.88
CA-2014-139451,Art,West,14.9
US-2017-120418,Art,West,15.872
US-2017-117534,Art,West,16.02
CA-2014-126361,Art,West,16.4
CA-2017-143343,Art,West,16.4
CA-2015-134117,Art,West,16.4
US-2015-106873,Art,West,16.464
CA-2016-101385,Art,West,16.56
CA-2017-169264,Art,West,16.68
CA-2017-102974,Art,West,16.74
CA-2015-119508,Art,West,16.9
CA-2016-154053,Art,West,16.99
US-2017-109253,Art,West,17.12
CA-2014-156587,Art,West,17.94
CA-2014-160262,Art,West,18.06
US-2017-140907,Art,West,18.24
CA-2017-138464,Art,West,18.24
CA-2016-145261,Art,West,18.688
CA-2016-126732,Art,West,18.69
US-2016-103674,Art,West,18.69
CA-2015-144652,Art,West,19.46
CA-2014-122679,Art,West,19.68
CA-2017-147144,Art,West,19.83
CA-2017-123491,Art,West,19.9
CA-2014-157147,Art,West,19.9
CA-2016-109806,Art,West,20.1
CA-2014-104563,Art,West,20.65
CA-2015-115945,Art,West,20.96
CA-2017-160934,Art,West,21.4
CA-2014-116785,Art,West,21.4
CA-2016-149762,Art,West,21.92
CA-2017-163209,Art,West,22.96
CA-2016-104689,Art,West,23.04
CA-2014-133851,Art,West,23.1
CA-2017-143651,Art,West,23.1
CA-2017-102974,Art,West,23.32
CA-2016-165330,Art,West,23.32
CA-2017-108091,Art,West,23.36
CA-2017-143378,Art,West,23.832
CA-2015-102855,Art,West,23.84
CA-2017-167640,Art,West,23.88
CA-2017-144589,Art,West,24.2
CA-2014-128237,Art,West,25.44
US-2017-130687,Art,West,25.98
US-2017-158505,Art,West,25.99
CA-2014-133830,Art,West,26.46
CA-2017-123701,Art,West,27.76
CA-2017-137463,Art,West,29.95
CA-2014-105270,Art,West,30.48
CA-2017-134152,Art,West,31.44
CA-2014-104780,Art,West,31.84
CA-2014-109218,Art,West,32.4
CA-2017-124261,Art,West,34.24
CA-2016-101938,Art,West,34.58
CA-2015-103716,Art,West,34.65
CA-2017-116498,Art,West,35.1
CA-2016-145898,Art,West,35.4
CA-2016-160479,Art,West,35.4
CA-2017-100384,Art,West,35.82
CA-2015-161830,Art,West,35.96
US-2014-117163,Art,West,36.44
CA-2016-149335,Art,West,37.17
CA-2016-107104,Art,West,37.17
CA-2014-131947,Art,West,38.256
CA-2016-146437,Art,West,39.68
CA-2014-142979,Art,West,39.68
CA-2014-127012,Art,West,40.97
CA-2017-166128,Art,West,41.86
CA-2014-134313,Art,West,43.176
CA-2016-155488,Art,West,44.02
CA-2014-150490,Art,West,45.98
CA-2016-106397,Art,West,45.98
CA-2017-148145,Art,West,46.2
CA-2014-156594,Art,West,47.3
CA-2017-168228,Art,West,47.3
US-2017-151127,Art,West,49.56
CA-2015-112014,Art,West,50.8
US-2014-107993,Art,West,51.016
CA-2015-154200,Art,West,51.98
CA-2014-126522,Art,West,53.94
CA-2016-129868,Art,West,53.97
CA-2015-154340,Art,West,56.3
CA-2015-115693,Art,West,56.3
US-2017-103828,Art,West,59.52
CA-2014-153969,Art,West,59.52
CA-2017-147844,Art,West,59.52
CA-2015-137302,Art,West,59.52
CA-2015-152891,Art,West,60.45
CA-2015-151253,Art,West,64.14
CA-2014-153808,Art,West,70.95
CA-2014-164469,Art,West,71.632
CA-2017-121048,Art,West,71.92
US-2016-115819,Art,West,73.2
CA-2015-105844,Art,West,79.36
US-2014-140116,Art,West,83.168
CA-2015-144806,Art,West,86.304
CA-2017-106033,Art,West,87.92
US-2017-120418,Art,West,88.04
CA-2017-141117,Art,West,95.144
CA-2017-122105,Art,West,95.92
CA-2014-116932,Art,West,99.2
CA-2015-148180,Art,West,99.2
US-2017-141509,Art,West,99.2
CA-2015-143616,Art,West,99.2
US-2017-116652,Art,West,99.3
US-2014-154879,Art,West,107.94
CA-2016-138478,Art,West,113.22
CA-2015-112305,Art,West,119.04
CA-2015-143490,Art,West,120.15
US-2014-139640,Art,West,120.768
CA-2017-168228,Art,West,123.92
CA-2014-138240,Art,West,144.6
CA-2017-102379,Art,West,179.9
CA-2015-165057,Art,West,181.35
CA-2016-146766,Art,West,192.8
CA-2015-134117,Art,West,204.85
US-2014-134054,Art,West,255.85
CA-2015-153794,Art,West,265.86
CA-2014-107818,Art,West,303.84
CA-2017-100384,Art,West,385.6
CA-2014-106376,Art,West,1113.024
US-2016-117793,Accessories,Central,1.98
CA-2014-166590,Accessories,Central,1.98
CA-2015-164007,Accessories,Central,2.376
CA-2014-115980,Accessories,Central,2.97
CA-2014-120544,Accessories,Central,5.544
CA-2016-149965,Accessories,Central,6.9
CA-2017-113278,Accessories,Central,12.12
US-2017-104094,Accessories,Central,13.48
US-2016-158708,Accessories,Central,13.616
CA-2016-124681,Accessories,Central,15.576
CA-2015-157812,Accessories,Central,18.392
CA-2015-137064,Accessories,Central,18.528
US-2016-131114,Accessories,Central,19.04
CA-2017-155558,Accessories,Central,19.99
CA-2014-130673,Accessories,Central,20.784
CA-2015-101007,Accessories,Central,20.8
US-2014-106299,Accessories,Central,21.2
CA-2015-129112,Accessories,Central,21.48
US-2015-167220,Accessories,Central,22.368
CA-2014-124807,Accessories,Central,23.84
CA-2017-111262,Accessories,Central,24
US-2016-132577,Accessories,Central,24.032
CA-2014-127446,Accessories,Central,24.672
CA-2015-124541,Accessories,Central,25.488
CA-2015-109113,Accessories,Central,25.488
CA-2016-139234,Accessories,Central,26.176
CA-2017-111262,Accessories,Central,26.176
US-2015-165449,Accessories,Central,27.168
CA-2015-105613,Accessories,Central,27.696
US-2017-119438,Accessories,Central,27.816
CA-2016-130400,Accessories,Central,27.96
CA-2017-143252,Accessories,Central,29.34
US-2016-116365,Accessories,Central,30.08
CA-2014-135405,Accessories,Central,31.2
CA-2016-144911,Accessories,Central,34.95
CA-2014-148950,Accessories,Central,35.016
CA-2017-135307,Accessories,Central,38.04
CA-2017-107629,Accessories,Central,39.264
CA-2017-140781,Accessories,Central,39.816
CA-2017-121559,Accessories,Central,39.89
